2017-07-24 13:43:58 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041531 | 0.041617 | SELECT * FROM `iwide_core_admin` WHERE `username` = 'huiyuan' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:18:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029017 | 0.029058 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:18:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.02804 | 0.028066 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:18:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.03775 | 0.037776 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:19:07 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.035102 | 0.035145 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:19:08 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032171 | 0.032197 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:19:08 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041319 | 0.041345 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:20:11 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029593 | 0.029679 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:20:12 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.03414 | 0.034166 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:20:12 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.038144 | 0.038171 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:21:12 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.028499 | 0.028615 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:21:13 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.046903 | 0.046931 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:21:13 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.02554 | 0.025566 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:22:08 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031298 | 0.031384 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:22:08 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.115338 | 0.115365 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:22:09 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033146 | 0.033171 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:23:15 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.042397 | 0.042444 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:23:15 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033725 | 0.033751 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:23:16 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.039375 | 0.0394 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:24:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.028136 | 0.028168 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:24:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029594 | 0.02962 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:24:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.040501 | 0.040528 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:25:11 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029243 | 0.029289 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:25:11 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.028194 | 0.028222 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:25:11 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.02964 | 0.029666 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:26:13 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.038553 | 0.03866 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:26:13 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.039898 | 0.039924 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:26:13 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.048373 | 0.048401 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:27:03 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041427 | 0.041461 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:27:04 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.028932 | 0.028957 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:27:04 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030006 | 0.030031 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:28:11 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036569 | 0.036601 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:28:12 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.035723 | 0.03576 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:28:12 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030998 | 0.031022 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:29:08 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030445 | 0.030493 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:29:08 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.025296 | 0.025323 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:29:08 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030589 | 0.030615 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:30:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029095 | 0.029123 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:30:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032396 | 0.032422 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:30:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033034 | 0.033059 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:31:09 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036444 | 0.036493 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:31:10 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031851 | 0.03191 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:31:10 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.026119 | 0.026139 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:32:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.035785 | 0.035813 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:32:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032597 | 0.032624 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:32:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030754 | 0.030781 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:33:08 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.043607 | 0.043635 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:33:09 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.039707 | 0.039733 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:33:09 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.030535 | 0.030561 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:34:15 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.028437 | 0.028465 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:34:15 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.028616 | 0.028644 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:34:15 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.040069 | 0.040095 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:35:03 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.035312 | 0.035357 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:35:03 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032323 | 0.032349 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:35:04 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036737 | 0.036781 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:36:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032564 | 0.032591 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:36:05 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.035536 | 0.035562 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:36:05 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029645 | 0.029672 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:37:18 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031002 | 0.031029 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:37:19 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.035137 | 0.035163 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:37:19 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031926 | 0.031951 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:38:08 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.034059 | 0.034085 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:38:08 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031875 | 0.031902 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:38:08 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031908 | 0.031933 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:39:06 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.046534 | 0.046581 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:39:06 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.034423 | 0.034449 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:39:06 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033788 | 0.033814 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:40:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036771 | 0.036807 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:40:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.036159 | 0.036184 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:40:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.03781 | 0.037836 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:41:03 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.0256 | 0.025648 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:41:03 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.027396 | 0.027415 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:41:04 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.040329 | 0.040356 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:42:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.040444 | 0.040472 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:42:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.025571 | 0.025596 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:42:04 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.031995 | 0.032072 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:43:03 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.041439 | 0.041479 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:43:04 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.033914 | 0.033939 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:43:04 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.029754 | 0.029816 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:44:03 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.043123 | 0.043152 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:44:05 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.032112 | 0.032139 | SELECT * FROM `iwide_hotel_orders` WHERE `inter_id` = 'a484619482' AND `status` NOT IN(9, 10) AND `order_time` >= 1500875042 | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:44:05 | 1055 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.027072 | 0.027097 | SELECT * FROM `iwide_hotel_check_out` WHERE `inter_id` = 'a484619482' AND `status` =0 AND `create_time` >= '2017-07-24 13:44:02' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
2017-07-24 16:45:03 | 1054 | /index.php | query | c5d3ac8fb07843e23ae755e637564d69be7373c8 | 0.025548 | 0.025616 | SELECT * FROM `iwide_hotels_notify_config` WHERE `inter_id` = 'a484619482' | host=30.iwide.cn:3306 dbname=iwide30dev_2016011813 username=iwide30dev
